#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	99.31778
d__Bacteria	0.6822236769481561
d__Bacteria;p__Bacteroidota	0.35736438490764627
d__Bacteria;p__Bacillota	0.32485929204050984
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.35736438490764627
d__Bacteria;p__Bacillota;c__Bacilli	0.32485929204050984
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	0.35736438490764627
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D	0.32485929204050984
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae	0.35736438490764627
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D;f__Alkalibacillaceae	0.32485929204050984
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Imtechella	0.35736438490764627
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D;f__Alkalibacillaceae;g__Allobacillus	0.32485929204050984
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Imtechella;s__Imtechella halotolerans	0.35736438490764627
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D;f__Alkalibacillaceae;g__Allobacillus;s__Allobacillus halotolerans	0.32485929204050984
