#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	4.89661
d__Bacteria	95.05635561990393
d__Bacteria;p__Actinomycetota	50.20423514488492
d__Bacteria;p__Bacillota_A	35.183985548249275
d__Bacteria;p__Bacillota_C	5.886434067019063
d__Bacteria;p__Bacteroidota	1.9411078183069834
d__Bacteria;p__Bacillota	1.047620944285657
d__Bacteria;p__Bacillota_I	0.7287487753529273
d__Bacteria;p__Pseudomonadota	0.054627389374857616
d__Bacteria;p__Desulfobacterota	0.004888314439184681
d__Bacteria;p__Patescibacteria	0.004707617991043614
d__Bacteria;p__Actinomycetota;c__Actinomycetes	47.25682880688033
d__Bacteria;p__Bacillota_A;c__Clostridia	35.183985548249275
d__Bacteria;p__Bacillota_C;c__Negativicutes	5.886434067019063
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	2.9474063380045914
d__Bacteria;p__Bacteroidota;c__Bacteroidia	1.9411078183069834
d__Bacteria;p__Bacillota;c__Bacilli	1.047620944285657
d__Bacteria;p__Bacillota_I;c__Bacilli_A	0.7287487753529273
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	0.054627389374857616
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	0.004888314439184681
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.004707617991043614
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales	47.238378748491186
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales	12.613239762645353
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales	5.886434067019063
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales	21.77487303493628
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales	2.9474063380045914
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	1.9411078183069834
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales	0.990435273618697
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	0.7287487753529273
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales	0.6180389146787076
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales	0.1191170006824672
d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361	0.057185670666960106
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales	0.04793211045426225
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales	0.054627389374857616
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales	0.018450058389140628
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Eubacteriales	0.010299697544040875
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	0.004888314439184681
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.004707617991043614
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales	0.0004850273081681299
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae	47.11807295538674
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	7.549649768763835
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae	5.886434067019063
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	21.77487303493628
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	3.753312496713754
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	2.9441347812593004
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	1.7656420568226305
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	1.0551816640894545
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.6430986589340609
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae	0.5652565311427641
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	0.5004625889751274
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.2550958330783088
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.14990196924207969
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.3439699545455867
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.1191170006824672
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae	0.16349224421016317
d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361;f__Turicibacteraceae	0.057185670666960106
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.11757632570358019
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__QAND01	0.04793211045426225
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.04873097896183329
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae	0.12030579310444792
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.021246098165639257
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae	0.018450058389140628
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae	0.010299697544040875
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae	0.005896410413024324
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	0.004888314439184681
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae	0.004707617991043614
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.004317694076633941
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	0.0032715567452909155
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.0030052672427672363
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae	0.0004850273081681299
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.000361392896282136
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium	47.11579998427591
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E	7.45726633206687
