	Var1	Freq
1	51	1
2	55	4
3	57	1
4	61	1
5	124	1
6	125	3
7	128	2
8	133	1
9	170	1
10	177	2
11	179	1
12	207	8
13	208	48
14	213	1
15	216	1
16	217	1
17	241	2
18	242	1
19	246	1
20	249	2
21	256	1
22	259	1
23	260	1
24	279	3
25	280	1
26	281	3
27	282	2
28	284	1
29	286	1
30	287	1
31	288	2
32	289	3
33	290	20
34	291	1811
35	292	7571
36	293	347
37	294	30
38	295	1
39	299	1
40	305	1
41	306	1
42	308	1
43	317	3
44	327	1
45	331	1
46	350	1
47	351	1
48	422	1
49	451	4
50	453	2
51	454	2
52	459	1
