	Var1	Freq
1	276	2
2	278	1
3	287	1
4	297	24
5	302	6
6	303	16
7	304	10
8	305	3
9	306	6
10	307	68
11	308	83
12	309	41
13	310	99
14	311	22
15	312	6
16	313	13
17	314	44
18	315	22
19	316	84
20	317	13
21	318	8
22	319	4
23	320	5
24	321	33
25	322	5
26	323	47
27	324	103
28	325	9
29	326	52
30	327	2
31	328	28
32	329	38
33	330	1
34	331	3
35	332	5
36	334	2
37	335	14
38	339	1
39	340	1
40	343	8
41	347	1
