#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	SRR26276055	SRR26276056	SRR26276057	SRR26276058	SRR26276059	SRR26276060	SRR26276061	SRR26276062	SRR26276063	SRR26276064	SRR26276065	SRR26276066	SRR26276067	SRR26276068	SRR26276069	SRR26276071	SRR26276072	SRR26276073	SRR26276074	SRR26276075	SRR26276076	SRR26276077	SRR26276078	SRR26276079	SRR26276080	SRR26276081	SRR26276082	SRR26276083	SRR26276084	SRR26276085	SRR26276087	SRR26276088	SRR26276089	SRR26276090	SRR26276091	SRR26276092	SRR26276093	SRR26276094	SRR26276095	SRR26276096	SRR26276097	SRR26276098	SRR26276099	SRR26276100	SRR26276101	SRR26276103	SRR26276104	SRR26276105	SRR26276106	SRR26276107	SRR26276108	SRR26276109	SRR26276110	SRR26276111	SRR26276112	SRR26276113	SRR26276114	SRR26276115	SRR26276116	SRR26276117	SRR26276070	SRR26276086	SRR26276102	SRR26276118	SRR26276134	SRR26276119	SRR26276120	SRR26276121	SRR26276122	SRR26276123	SRR26276124	SRR26276125	SRR26276126	SRR26276127	SRR26276128	SRR26276129	SRR26276130	SRR26276131	SRR26276132	SRR26276133	SRR26276135	SRR26276136	SRR26276137	SRR26276138	SRR26276139	SRR26276140	SRR26276141	SRR26276142	SRR26276143	SRR26276144	SRR26276145	SRR26276146	SRR26276147	SRR26276148	SRR26276149
k__Bacteria|p__Firmicutes|c__CFGB77220|o__OFGB77220|f__FGB77220|g__GGB4769|s__GGB4769_SGB6602|t__SGB6602	0.0	0.0062977836754638	0.0	0.0	0.0	0.001246335694149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05515994515939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0628313759162853	0.0012377868839172	0.0504072916537822	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__SGB1867	0.0	0.0061822280116938	0.1304103741139385	0.0	0.0	0.0004388505965313	0.0	0.0	0.0026961954331178	0.0	0.0001228889428814	0.0062122402408523	0.0	0.0	0.2195038040626996	0.0264971009976383	0.0	0.0	0.0	0.1195542605139194	0.0	0.1646634361236374	0.0181597471566165	0.0	0.0	0.0	0.011335332835027	0.03597985937145	0.0	0.0	0.0	0.5269200714833918	0.0	0.0	0.0	0.020902774017458	0.1401009016539676	0.0103318840177679	0.2053697966766424	0.0221936749618056	0.0011120672839988	0.0	0.0	0.0	0.0	0.0	6.494896740871497e-05	0.0	0.0	0.0	0.1115964499159421	0.0	0.0	0.0	0.0	0.0	0.0	0.4600284930951709	0.0	0.0	0.0044778449217694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.868972984209467e-05	0.2701161499705718	0.0	0.0	0.0	0.0002109502632929	0.0012397718093992	0.0023438931775347	0.0283027463668047	0.0	0.0	0.0	0.0231374531256826	0.0223497212076172	0.1561513413862367	0.0170536426287238	0.0	0.0062557849056801	0.6862549535807856	8.622523476104712	0.9716220533941976	0.0096610662042477	0.0014996878330402	0.0087701959391111	0.0	0.0143279425383681	0.0008727556494471
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_segnis|t__SGB15053	0.0	0.0060161167450245	0.0249854931886039	0.0469808353424848	0.0832113547543613	0.0860849330155893	0.0	0.0	0.1327452935102424	0.0076127752898634	0.2961623523442723	0.7683062964142069	0.0155992979265453	0.2090065188424306	0.1247443988968195	0.0	0.0937688290558609	0.3019704074565467	0.0	0.0	0.4471924097360252	0.0919544654616915	0.1370439385267461	0.0306602959344999	0.0	0.0015452832348645	0.5664808019950729	0.2055349466594083	0.1468611400604425	0.298899185086135	0.4050660925561707	0.0	0.0398629135529646	0.0	0.0	0.2076010311054895	1.7390215812473129	0.1261485884893197	0.0436698459759346	0.0314091943002508	0.0242724768350498	0.0202231976427381	0.0369267925361949	0.0032523328721175	0.006468391735551	0.0	0.0810202285664047	0.011935791510386	0.0	0.005028672465422	0.0	0.0734086917951744	0.0371545890559503	0.1290416259007346	0.0	0.0	0.0	0.5910955218814504	0.0030399833697833	0.0	0.1784083030745099	0.53762	0.048892729870628	0.0	0.0	0.0025257036224955	0.0	0.0	0.0039023481130521	0.031291471018781	0.0055569807181471	0.0337832127397076	0.0	0.0562604352202363	0.0274443475403084	0.003626941736491	0.0048137867795999	0.1829588658119668	0.6782709807843352	0.0	0.1466895143108807	1.1189519200532612	0.1979147913628484	0.6318855283208765	0.0173823852605123	0.0242618536289075	1.462598074156496	0.2350572203514971	0.0831638786465245	0.0	0.0	0.0931772301397405	0.511737844609512	0.0301537167588766	0.4556066024194754
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus|t__SGB15154	0.0	0.005987227829082	0.0135914343391787	0.0572870428050251	0.0090015628019637	0.0356873305099292	0.0	0.0	0.0077759839302963	0.0	0.0183671704629722	0.0491646422675887	0.0	0.0010848962228663	0.0078217818327787	0.0330759639279014	0.0	0.0	0.0	0.0661715893700608	0.0	0.2392460871163076	0.431618776860374	0.0574297989026458	0.0	0.074479058238529	0.496923483802515	0.1475842778913718	0.0033854306742334	0.0447267927081233	0.0	0.2438506607836167	0.0001121670226595	0.0	0.0	0.0015010168331057	0.3132556635752034	0.0536831096898715	0.0123330470873421	0.0	0.0	0.0740713504429981	0.1358995079763433	0.0002950280359156	0.0054269953336823	0.0	0.0145269190437492	0.0786753581247981	0.0021756098994621	0.0219703408278015	0.0479178177323711	0.0	0.0727713032422571	0.0700760352267347	0.0	0.0	0.0	0.2583329525936554	0.0	0.0209206556441299	0.0	0.0458	0.5268221305940624	0.0	0.0108017823849763	0.009665797069296	0.0074250412682311	0.0514943957766792	0.0	0.0410709946065037	0.0051720278639291	0.0667511339937074	0.0	0.0	0.011632175938462	0.0200413618482784	0.001435436419218	0.0536833039728141	0.031372223659017	0.0167050251197231	0.0241897849255341	0.0708436991039292	0.04102489633492	0.0481208930651039	0.0	0.0	0.1978417708512006	0.0100165693825688	0.0071343403209498	0.0357363967321545	0.9356111305681593	0.0135295323253635	0.077574424865502	0.0	0.0974014073721752
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9779|s__GGB9779_SGB15399|t__SGB15399	0.0	0.0055900052348727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097907887925811	0.04203342109989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006109259300627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9578145807035616	0.0077548743106263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia|t__SGB15452	0.0	0.0055177829450164	0.0101303924335924	0.0791507632719152	0.0376395697634594	0.0205996470011815	0.0	0.0	0.0	0.0	0.0758508367446677	0.0967855802584597	0.0	0.0	0.0	0.0499219598825847	0.0	0.0	0.0	0.0295458105135121	0.0	0.1306489316581842	0.2083370683829843	0.0	0.0	0.0427468466946829	0.1233845172972648	0.0142764678485702	0.0047309223524544	0.0194060202618998	0.0	0.0119263205274083	0.0080199421201603	0.0	0.0002432013688671	0.0	0.0657153614520352	0.0191697159472741	0.1447301605434913	0.0188940193135107	0.0163869088212396	0.002963476269955	0.021600966875748	0.0	0.0	0.0	0.0	0.0785352666751457	0.0	0.0	0.0096012128347734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00492	0.704130150604645	0.0	0.0112998754244282	0.0	0.1487450701431827	0.0120004618894543	0.003006581841647	0.0640401060744423	0.0	0.0	0.0022293231760954	0.020145750144479	0.008637754409749	0.0	0.0083153816810258	0.1078223463563838	0.0231137924924646	0.0078240521049064	0.005393200474239	0.1370486017762235	0.2050453509272762	0.3301425849272197	0.0036134989938142	0.0187938342298685	0.2302531206435106	0.168763233154547	0.0192326795388973	0.0822709662927764	0.1735491690553036	0.0201275183240826	0.1461942352426652	0.0	0.2200094994154809
k__Bacteria|p__Actinomycetota|c__CFGB2992|o__OFGB2992|f__FGB2992|g__GGB9412|s__GGB9412_SGB14768|t__SGB14768_group	0.0	0.005373338365304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0462103088442963	0.1839660756222029	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_AF18_31LB|t__SGB4767	0.0	0.0050194491450084	0.0396861458261248	0.0	0.0023510998042557	0.0032562714262626	0.0	0.0	0.0	0.0	0.0010776414991141	0.0052953734583168	0.0	0.0051889997636318	0.0228457095092872	0.0	0.0	0.0	0.0	0.0026549881286387	0.0023781576405079	0.0342688502117054	0.0053740888394516	0.0	0.0	0.0	0.0044305162223588	0.0	0.0	0.0002112411494401	0.0	0.0	0.0009222621863121	0.0	0.0	0.0056548208415519	0.0396186975988679	0.0015177672007738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024464111057282	0.0009619612876132	0.0	0.0384516377672903	0.0554364145478371	0.0039652122300602	0.0	0.0	0.0	0.0	0.0	0.0450255577301531	0.0	0.0	0.0	0.0629	0.0119653479298848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057026887843534	0.0002642136642982	0.0	0.0159565432257523	0.0	0.0	0.0	0.0	0.0343734815584151	0.0480675328467655	0.0124979209310556	0.0	0.0	0.0	0.0	0.0	0.0	0.0026112211681172	0.0	0.0	0.0010182627663672	0.0009290624655405
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_champanellensis|t__SGB4418	0.0	0.0048461156493534	0.0078136706712324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1374483909689761	0.2059248882191251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0242202295011919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB33586|s__GGB33586_SGB53517|t__SGB53517	0.0	0.0042827817884748	0.0	0.0031851413791515	0.0	0.0130514167408423	0.0	0.0	0.0	0.0	0.0104833721273475	0.0169433239099149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010512957511755	0.0067199476096794	0.0	0.0	0.0547497443794446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0191502659874732	0.0	0.000238956606479	0.0076070335748453	0.0179992586042438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001807463444985	0.0	0.0025829088208676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012661101733802	0.0	0.0	0.0	0.0	0.0154012774693541	0.0	0.0	0.0	0.0037295923310345	0.0322765526029771	0.0274988904754688	0.0	0.0	0.0082395453146592	0.0	0.0	0.0	0.0010674248693992	0.0	0.0432064984167368	0.0	0.0040353218200246
k__Bacteria|p__Mycoplasmatota|c__CFGB94683|o__OFGB94683|f__FGB94683|g__GGB4768|s__GGB4768_SGB6601|t__SGB6601	0.0	0.0022027798406152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007081602952454	0.0	0.0	0.0	0.0	0.0	0.0	0.0636909333725482	0.0003666888738974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9646|s__GGB9646_SGB15123|t__SGB15123	0.0	0.0004333337391374	0.0166031726302468	0.0	0.0	0.0008162621095483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035406303087342	0.0075523748810183	0.0	0.0	0.0	0.0	0.0	0.0	0.0037727952360734	0.0070751047851563	0.0	0.0	0.0011859150407099	0.0	0.0	0.0	0.0072174059392044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027406771305204	0.0	0.0	0.0	0.0391546533226923	0.0	0.0	0.0	0.0	0.0300916433853394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0299164352781238	0.00031	0.1105265930060305	0.0	0.0143177332516955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038670744559692	0.0	0.0	0.0	0.0073478535477097	0.0274232001004319	0.0307814351967925	0.0	0.0	0.0106400427685364	0.0	0.0	0.0	0.0	0.0015457673733127	0.0786671585989603	0.0	0.0332116370257373
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9737|s__GGB9737_SGB15309|t__SGB15309_group	0.0	0.0004188892811661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4518001407695774	0.0707037873131123	0.2001591480947146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008724101762412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014681157025325	0.0	0.0	0.0385796866407767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0379275797084769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0330673562933215	5.017508331114054e-05	0.0	0.0	0.0	0.0	0.0049224204585159	0.0515648611340543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9272|o__OFGB9272|f__FGB9272|g__GGB9296|s__GGB9296_SGB14253|t__SGB14253	0.0	0.000382778136238	0.0012355849399253	0.0	0.0	0.0	0.0	0.0	0.0030804358450838	0.0	0.0	0.0	0.0	0.0059038538639701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0610684136751395	0.0498995831544907	0.0	0.0	0.0013386465232256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0603850197702552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0609173486232386	0.06378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025849377459208	0.1467704560621403	0.0	0.0	0.0	0.372537007699675	0.0	0.0	0.0	0.0	0.0	0.0	0.0003190719578624
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9708|s__GGB9708_SGB15237|t__SGB15237	0.0	0.0003322225333386	0.0002386925452128	0.0017290767486822	0.0	0.0	0.0	0.0	0.0	0.0	0.048966517240451	0.0	0.0078485112903722	0.085168558519125	0.0	0.0	0.0465935735135973	0.093619566062044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0120953439434585	0.0	0.0	0.0	0.1823129970908291	0.0049959837025473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0396116535673818	0.0089004767679169	0.0001516104459555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005465138642307	0.0	0.1701347849182718	0.0	0.0002829334750773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073265220641493	0.0063784569175963	0.0047676014662692	0.0027564167736948	0.0069440770745041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060895506218529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232265616385137
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB140943|s__GGB140943_SGB105863|t__SGB105863	0.0	0.0002600002434824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010946266689453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073603737242413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025742583705544	0.0022766508011608	0.0	0.0	0.0	0.0	0.0031282878543734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012419023025219	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114124122251877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017819820133772	0.0	0.0	0.0	0.0106889105883907
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4714|t__SGB4714	0.0	0.0002527780144968	0.0195727887074537	0.0	0.0	0.0049677887527348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045161959044899	0.0014188766126051	0.0	0.0	0.0	0.0	0.0258825072212647	0.0	0.0026706303356475	0.0004579658315358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0325022159802208	0.0154264107558876	0.0232329052243458	0.0	0.0	0.0	0.0	0.0070641752438522	0.0	0.0	0.0	0.009020689917877	0.0	0.0	0.0	0.2488726143072434	0.006878144940368	0.0	0.0	0.0	0.0	0.0	0.0524097491978982	0.0	0.0	0.0022972277333036	0.10713	0.0257469462320406	0.0	0.0	0.0	0.0	0.0	0.003263782058189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0148908404296662	0.0	0.0	0.0	0.0	0.0335384982007208	0.0594447758509204	0.0147757817798897	0.0	0.0025751326225498	0.1521396359281578	0.0328536573719398	0.0018248891557797	0.0	0.0	0.0	0.0	0.0026540526297573	0.0286977072689191
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9365|s__GGB9365_SGB14342|t__SGB14342	0.0	0.0002022224115974	0.0	0.0	0.0	0.0	0.0	0.0	0.002025402849516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074931015023945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis|t__SGB1934	0.0	0.0001444445797124	0.0724712689480075	0.1753192819124399	0.0170289939093292	0.0463426229937104	0.21756	0.0241375506848866	0.0032888374244553	0.0	0.009216670716108	0.1189962102762058	0.0	1.6820096478547453e-05	1.412635351555986	0.0	0.0	0.0	0.0	0.151537437178313	0.0	0.0531073918174474	0.0566288770056301	0.2387435756668455	0.0	0.123281259004716	0.203884138659963	0.004862143158304	0.0040798779920249	0.0556902083640661	0.0062206268763613	0.0	0.0002928805591666	0.0	0.0	0.0217350209744275	0.3273614510777955	1.1657954059069076	0.7654159642724951	0.0736653635156093	0.0673857630271054	0.0083848488687968	0.0235781933237644	0.0	0.0	0.0	4.329931160580998e-05	0.0409347215884366	0.010696116962164	0.051419946618259	0.1219124589268338	0.0251571461344768	0.0	0.0132183012304261	0.0	0.0	0.0	0.0	0.0058750240404802	0.0	0.0017200055363567	0.09746	0.1416492752645412	0.0	0.0264965963928035	0.0	0.0	0.0306135920890287	0.0020309948133839	0.0490478410351992	0.0	0.007645926874369	0.0283511751742569	0.1672413687386704	0.0271936832946922	0.010880825209473	0.0020081610511283	0.0	0.0	0.0	0.0022223586036337	0.0050470105176188	0.0683425887722532	0.2598580191922812	0.0004122784086902	0.0026611910392416	0.0411977265732964	1.2905413561775867	0.3663896795563156	0.0	0.0	0.2735113332810562	0.1677201227707888	0.0064183401467151	0.0074981910097666
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium|t__SGB15225	0.0	7.944451884186054e-05	0.0	0.0	0.0	0.0412080710142936	0.0	0.0	0.0	0.0	0.0741871095179651	0.0	0.0	0.004886238027018	0.0020834137602809	0.0	0.0176359246952136	0.047868174836451	0.0	0.0	0.0	0.011360776665929	0.0287023075234015	0.0	0.0	0.0	0.0	0.0	0.0	0.0007815922529284	0.0037371066405517	0.0	0.0321607779970065	0.0	0.0	0.0	0.662062887918473	0.0017153931383746	0.0557098646908311	0.0	0.0153851292017695	0.0	0.029528438174368	0.0	0.0	0.0	0.0128671120988598	0.0073501313917635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0158532035706916	0.11948	0.7391865208553603	0.0	0.0	0.0	0.0030914410543481	0.0	0.0235648612190445	0.0415291750510898	0.0258663482366493	0.0	0.0104984159352537	0.0	0.0255474289248341	0.0	0.0	0.040178702536457	0.0	0.0	0.0	0.0	0.0976649268084638	0.1168897719234418	0.0	0.0	0.0	0.0165476141910138	0.0	0.1322081755228189	0.0131266793856703	0.0031240772176425	0.0030461161596401	0.0034029684708274	0.3001997900017837
k__Bacteria|p__Firmicutes|c__CFGB9120	0.0	0.0	0.7133045898926961	0.0	0.0	0.0	0.0	0.0	0.7792265303684692	0.0	0.0	0.0	0.0	0.0035238102122556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4876398995112859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0235602633014923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060154162612108	0.0	0.0	0.0	0.0	0.0	0.0	0.6452557847245317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038510297031065	0.0	0.0	0.0	0.0	0.0	0.0	0.0049129950328878	0.0	0.2645540181335967	0.0205105154749102	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB72899	0.0	0.0	0.0247678617503216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113899382709681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201085588218871	0.017722781509282	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2834	0.0	0.0	0.0111483459352354	0.0	0.0	0.0092334165510195	0.0	0.0	0.0	0.0	0.0	0.0854183033117194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0487326449819106	0.0	0.0	0.0	0.0027042456610129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1718724176028182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1550115355487997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0411655732190518	0.0006409190221054	0.0	0.0	0.0	0.0	0.0	0.0	0.0003881544979633	0.0	0.0109563479646738	0.0002167914276781	0.0105387590788084
