#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	12.55501
d__Bacteria	87.44492958198494
d__Bacteria;p__Bacteroidota	23.708715507861605
d__Bacteria;p__Bacillota_A	49.96284101923333
d__Bacteria;p__Verrucomicrobiota	2.927964349233438
d__Bacteria;p__Pseudomonadota	5.295633664456741
d__Bacteria;p__Bacillota_C	2.2999781478500716
d__Bacteria;p__Cyanobacteriota	0.8786035449974753
d__Bacteria;p__Actinomycetota	1.6008991689516079
d__Bacteria;p__Bacillota_I	0.496337767743784
d__Bacteria;p__Desulfobacterota	0.25021509665645936
d__Bacteria;p__Bacillota_B	0.01939529895799353
d__Bacteria;p__Bacillota	0.0043460160424358815
d__Bacteria;p__Bacteroidota;c__Bacteroidia	23.708715507861605
d__Bacteria;p__Bacillota_A;c__Clostridia	49.96284101923333
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	2.872620414560245
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	3.4683394143408175
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	1.8272942501159235
d__Bacteria;p__Bacillota_C;c__Negativicutes	2.2999781478500716
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia	0.8786035449974753
d__Bacteria;p__Actinomycetota;c__Actinomycetes	0.9756674847782364
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	0.6252316841733714
d__Bacteria;p__Bacillota_I;c__Bacilli_A	0.496337767743784
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	0.25021509665645936
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria	0.05534393467319255
d__Bacteria;p__Bacillota_B;c__Dehalobacteriia	0.01939529895799353
d__Bacteria;p__Bacillota;c__Bacilli	0.0043460160424358815
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	23.708715507861605
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales	8.393302507323082
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales	25.15729424735005
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	2.872620414560245
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32	3.4683394143408175
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales	13.667547127031739
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	1.8223885861324094
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales	1.2836225088556297
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77	1.7846560726050236
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales	1.016355638994442
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales	0.8786035449974753
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales	0.9756674847782364
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales	0.6252316841733714
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales	0.37655561935487714
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28	0.36322900275795106
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381	0.22741818755659957
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	0.25021509665645936
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales	0.2602625260986301
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1883	0.08982349454306113
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39	0.07800967628686217
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales	0.05534393467319255
d__Bacteria;p__Bacillota_B;c__Dehalobacteriia;o__UBA4068	0.01939529895799353
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	0.0550990886989708
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales	0.00598123737027393
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales	0.0049056639835141445
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales	0.0043460160424358815
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	13.106727423076844
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138	3.990464709869598
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	6.4963233440438355
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae	3.8301605527469937
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	10.324280283022834
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	2.872620414560245
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239	3.4683394143408175
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	10.798083476639134
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	2.6085802648593366
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	13.190989416205438
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	1.8223885861324094
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae	1.2836225088556297
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	2.7560824753297757
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508	1.7846560726050236
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	1.016355638994442
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae	0.8786035449974753
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae	0.7336897062545228
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae	0.9756674847782364
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	0.6145633952965669
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.6041749303903017
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__CAG-274	0.4133874494770903
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	0.3874162872114272
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae	0.37655561935487714
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382	0.37019836852419125
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313	0.36322900275795106
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UBA644	0.2697677965978812
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381	0.22741818755659957
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	0.25021509665645936
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	0.23193034908154306
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae	0.15921983923676566
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae	0.4602054975479186
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01	0.10498645594665029
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1883;f__HGM11501	0.08982349454306113
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660	0.07800967628686217
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae	0.05534393467319255
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	0.06771740087046975
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1750	0.043057913466708814
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.0651115401448241
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Bianqueaceae	0.03553764425846967
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae	0.02763261709073921
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CALWSW01	0.025175412849442462
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.028332177017087037
d__Bacteria;p__Bacillota_B;c__Dehalobacteriia;o__UBA4068;f__UBA4068	0.01939529895799353
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__QAKW01	0.018039901600694616
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae	0.04178121660112403
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae	0.013317872097846777
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__HGM11417	0.013247916105211994
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.019631400433135923
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__QAND01	0.009820072466107636
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.00598123737027393
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.0049056639835141445
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UMGS1384	0.004625840012975013
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0043460160424358815
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Feifaniaceae	0.0016527103259967436
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UMGS416	0.0015390318379652217
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	7.572421400748381
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17	3.623912797461495
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	5.9331163918402785
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524	3.3572755315340204
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170	3.670249898082959
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha	2.9659067307387277
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	2.872620414560245
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-267	2.8122921154118243
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger	2.9400579914601757
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola	5.534306022328462
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	2.6085802648593366
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter	3.0053881440819836
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia	2.046212784567397
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola	1.968054451796186
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	4.3631989831268
