#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	15.90097
d__Bacteria	84.09900897683292
d__Bacteria;p__Pseudomonadota	29.49866679735715
d__Bacteria;p__Bacillota_A	37.396801575340675
d__Bacteria;p__Bacillota_C	6.549808736996347
d__Bacteria;p__Bacillota_I	5.721963156761979
d__Bacteria;p__Bacillota	3.8832052369391254
d__Bacteria;p__Fusobacteriota	0.7813135892610863
d__Bacteria;p__Actinomycetota	0.23257585584060256
d__Bacteria;p__Patescibacteria	0.017568286488917693
d__Bacteria;p__Bacteroidota	0.013800650133228308
d__Bacteria;p__Verrucomicrobiota	0.002649119312594099
d__Bacteria;p__Campylobacterota	0.0006559724012137769
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	29.49866679735715
d__Bacteria;p__Bacillota_A;c__Clostridia	37.396801575340675
d__Bacteria;p__Bacillota_C;c__Negativicutes	6.549808736996347
d__Bacteria;p__Bacillota_I;c__Bacilli_A	5.721963156761979
d__Bacteria;p__Bacillota;c__Bacilli	3.8832052369391254
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	0.7813135892610863
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	0.20730409858871282
d__Bacteria;p__Patescibacteria;c__Saccharimonadia	0.017568286488917693
d__Bacteria;p__Actinomycetota;c__Actinomycetes	0.02527175725188974
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.013800650133228308
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	0.002649119312594099
d__Bacteria;p__Campylobacterota;c__Campylobacteria	0.0006559724012137769
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales	29.49866679735715
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales	18.737439555445135
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales	18.540437587516514
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales	6.549808736996347
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	5.721963156761979
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales	3.8767043822450455
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	0.7813135892610863
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales	0.20730409858871282
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales	0.1189244323790259
