	Var1	Freq
1	309	1
2	326	1
3	334	8
4	335	3
5	341	1
6	342	8
7	346	1
8	360	2
9	363	2
10	365	4
11	368	2
12	379	7
13	381	4
14	382	11
15	424	73
16	426	1
17	438	2
18	439	1070
19	440	7607
20	441	2416
21	442	2368
22	443	2163
23	444	136
24	445	219
25	446	396
26	447	228
27	448	10
28	449	212
29	450	74
30	454	2
31	455	1
32	456	5
33	457	15
34	458	18
35	459	1001
36	460	23742
37	461	212
38	462	8
39	463	15
40	464	298
41	465	5461
42	466	197
