#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	ERR12025098	ERR12025082	ERR12025102	ERR12025087	ERR12025096	ERR12025073	ERR12025108	ERR12025099	ERR12025089	ERR12025097	ERR12025080	ERR12025103	ERR12025104	ERR12025078	ERR12025075	ERR12025094	ERR12025095	ERR12025105	ERR12025083	ERR12025076	ERR12025079	ERR12025093	ERR12025092	ERR12025107	ERR12025074	ERR12025100	ERR12025101	ERR12025090	ERR12025110	ERR12025111	ERR12025091	ERR12025088	ERR12025084	ERR12025085	ERR12025081	ERR12025077	ERR12025109	ERR12025106	ERR12025086
k__Bacteria|p__Firmicutes|c__CFGB4605	0.8034461734831444	0.0	0.0	0.0098636875031866	0.0	0.0	0.0	0.0630930062701273	0.0135374674562278	0.0450132011404745	0.0085094345646558	0.0	0.0	0.0	0.0	0.0005050967362021	0.0	0.0	0.0127472812938079	0.0	0.0	0.0	0.0	0.0363228470962935	0.0	0.0019765179912826	0.0080962943288379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0449418589420573
k__Bacteria|p__Firmicutes|c__CFGB9272	0.7244209990494961	0.0	0.0	0.1406163111663465	0.0	0.0	0.0019726681222934	0.0	0.3456793978027309	0.0	0.2841918009401494	0.0	0.0	0.0	0.0	0.1177474662665222	0.0	0.2092633815635967	0.2989991147493597	0.0	0.0	0.0	0.0	0.0	0.0023710531355086	0.0	0.005467956608307	0.0	0.0	0.0	0.0067584940695656	0.0	0.0	0.0009513426144316	0.0	0.3520125143770993	0.0	0.0	0.1195204788205989
k__Bacteria|p__Firmicutes|c__CFGB1354	0.6519444327857574	0.0	0.3984911547087817	0.0	0.3583817279951543	0.0	0.0	0.0	1.062250479235762	0.0	0.2775474479239114	0.0	0.0	0.0	0.0	0.0	0.0	1.348117165454644	0.0	0.0	0.0	2.6857979017976046	2.6812202899007733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1330452646282647	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3062	0.6460586392079438	0.29465683180188	0.0	1.644624068768307	0.0	0.0	0.1717482332774846	0.0	0.8350654986635261	0.0	1.2597011846683233	0.0	0.0	0.0	0.5003141048127795	1.4845649173145188	0.0	0.1535339431627721	0.0	0.0	0.0	0.0	0.0	0.0	0.0768516444310764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0399659032322731	0.0	0.6898128307945991	0.0	0.0302094521727846	0.5016082025818943
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	0.6443529963242831	0.0	0.2600647762176088	0.2233998985165687	0.0030931756285296	3.224489377101304	1.561695596815644	0.4427126610547053	0.6132439496080392	0.5615289624533794	0.8418242837024059	1.3544404542106088	0.5156033547781507	0.946079844528748	0.4853653169472155	0.8641605889105197	0.3396442923998349	0.1179609587253165	1.8006950708030194	0.4606198652546318	0.3482744952126393	1.2661250229653886	0.467305589260367	0.6955135308600098	0.2607973931305725	1.2982980279800562	0.5784117746972833	1.295293125884183	1.2525809334261355	0.9003382270694215	1.138634267035041	0.6975795338612535	0.9164704310544444	1.345341158198502	0.7758068731418475	0.1007710857771119	0.6537330338080113	0.8728695237073204	2.282579956458357
k__Bacteria|p__Firmicutes|c__CFGB2875	0.6052027477511381	0.0099889581199513	0.0	0.0	0.0	0.0	0.0	0.0	0.0194330844258012	0.0	0.0012015429206152	0.0	0.0	0.0	0.0908250727616979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2982	0.5394515402152016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1912541471088694	1.900044358539721	0.0807365108747745	0.1861736139458632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2202828197387039	0.170077921599318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2932	0.4809647806086387	0.0	0.0	0.0	0.0	0.0	0.4338068345646225	0.0	0.0	0.0	0.5708494548890243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3786369486696635	0.0417461034144283	0.0	0.0	0.0	0.0	0.1994821435640738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0700663835528901	0.0	0.0	0.0	0.0	0.1640671809501697
k__Bacteria|p__Pseudomonadota|c__CFGB10055	0.4640762648020292	0.0	0.0744222018256127	0.2486989946191816	4.616866832394718	0.0	0.0	0.0	0.5988416807909712	0.1364174654470086	0.0248109646368837	1.5462347620617152	0.2239283872207062	0.0	1.057473783518739	0.1882641072173252	0.0	0.009187724457356	0.0	0.0	0.0	0.3631127677568602	0.0403998532047254	0.0	0.0	0.0022911473858133	0.0	0.0	0.0	0.0	0.0	0.2673435279016005	0.6164693724693753	0.6777650187995324	0.0	0.0	0.0951075200213902	0.0	0.1068850987920685
k__Bacteria|p__Firmicutes|c__CFGB73223	0.4058016058649371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013285278268997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
